temperature,ph,dissolvedOxygen,ammonia,status_label,growth_index
25.2346,6.9278,15.5541,0.02824,Low,115.50000000000001
28.4446,7.834,5.212,0.02689,Low,72.0
28.7947,6.7361,11.1086,0.0245,Low,94.5
18.8838,8.9691,5.9011,0.03697,Low,94.5
21.3094,8.0631,9.6702,0.01859,Low,94.5
20.2476,8.1889,9.6265,0.03264,Low,94.5
27.6494,7.1084,17.8696,0.0273,Low,115.50000000000001
21.8667,5.7567,19.0972,0.04343,Low,94.5
21.8255,6.4248,8.4499,0.02671,Low,94.5
26.6929,8.8934,12.2651,0.02668,Low,115.50000000000001
30.9667,5.8292,15.9967,0.03369,Low,94.5
24.4669,6.4184,5.6938,0.03879,Low,115.50000000000001
23.0249,6.4055,9.368,0.03262,Low,94.5
25.3111,6.1477,6.7681,0.03362,Low,115.50000000000001
19.0514,8.9371,18.9476,0.0263,Low,94.5
28.6502,6.7676,14.2001,0.01807,Low,94.5
18.2065,8.6695,15.6348,0.03227,Low,94.5
23.6209,6.797,16.9197,0.03846,Low,94.5
27.8686,6.3697,14.3056,0.02084,Low,115.50000000000001
21.4146,7.0743,6.2317,0.01523,Low,94.5
18.9599,7.4703,15.1429,0.02651,Low,94.5
25.6803,8.6085,15.7297,0.03591,Low,115.50000000000001
26.9288,8.5243,11.7377,0.04268,Low,115.50000000000001
21.9849,8.9738,17.299,0.0188,Low,94.5
18.9365,5.7823,13.9383,0.03862,Low,94.5
19.4053,8.8584,5.681,0.02968,Low,94.5
22.4183,8.446,8.7144,0.02595,Low,94.5
21.4335,8.7405,17.7236,0.03916,Low,94.5
20.8395,8.9146,18.5746,0.01995,Low,94.5
28.6281,7.2757,16.976,0.02321,Low,94.5
18.0491,7.6872,14.0823,0.0305,Low,94.5
25.1282,8.4799,11.0269,0.02119,Low,115.50000000000001
23.952,8.3513,6.699,0.02227,Low,94.5
30.435,8.7257,19.4687,0.01957,Low,94.5
25.5574,8.2345,12.7435,0.0349,Low,115.50000000000001
29.6219,6.8197,16.7049,0.03661,Low,94.5
24.2328,7.2515,12.427,0.03725,Low,115.50000000000001
30.4203,8.3005,18.5703,0.01567,Low,94.5
25.4907,8.8229,12.5004,0.02442,Low,115.50000000000001
24.0526,8.4203,13.8546,0.01544,Low,115.50000000000001
18.3518,6.62,5.7871,0.0435,Low,94.5
20.6897,5.6332,15.4787,0.02019,Low,94.5
27.5092,8.1922,18.0794,0.0267,Low,115.50000000000001
29.3317,7.9288,12.1885,0.01804,Low,94.5
19.9963,8.9814,16.3349,0.01789,Low,94.5
18.9486,8.0714,13.3787,0.03251,Low,94.5
23.1737,8.8143,5.8303,0.0273,Low,94.5
29.4254,6.5591,5.7343,0.03438,Low,94.5
28.7805,7.4775,13.471,0.03574,Low,94.5
26.6185,7.6726,18.0916,0.03333,Low,115.50000000000001
18.3901,8.2404,10.2524,0.02292,Low,94.5
30.4011,7.2421,10.6056,0.01506,Low,94.5
23.6528,8.0278,11.7889,0.02268,Low,94.5
27.327,8.5701,10.1128,0.01993,Low,115.50000000000001
28.6814,7.5774,8.4096,0.02467,Low,94.5
20.8148,6.7032,19.8212,0.0314,Low,94.5
19.5486,6.9232,13.8304,0.03969,Low,94.5
21.9707,7.8659,5.0928,0.03522,Low,72.0
21.3012,7.8987,18.365,0.0205,Low,94.5
30.7729,7.6341,10.5631,0.03819,Low,94.5
22.0744,6.5223,15.9212,0.03902,Low,94.5
25.1248,5.5419,10.2236,0.03603,Low,115.50000000000001
22.1302,8.5994,9.8371,0.03413,Low,94.5
21.5841,8.0424,16.5508,0.03636,Low,94.5
28.3725,8.1863,19.4606,0.03491,Low,94.5
24.8769,7.4011,16.6106,0.04207,Low,115.50000000000001
20.1104,5.7249,9.231,0.02808,Low,94.5
24.4261,6.962,7.8563,0.03,Low,115.50000000000001
23.8288,6.078,16.5686,0.03605,Low,94.5
20.0204,8.5383,14.9561,0.03932,Low,94.5
27.586,6.8575,13.9426,0.01501,Low,115.50000000000001
22.5868,5.6269,15.086,0.02476,Low,94.5
23.8558,7.9042,7.8586,0.04199,Low,94.5
30.6775,7.6157,11.2112,0.01732,Low,94.5
18.7973,7.7148,10.8345,0.02726,Low,94.5
18.0171,8.1488,9.3793,0.02445,Low,94.5
21.1744,7.0267,9.044,0.01652,Low,94.5
28.6545,7.0388,11.7831,0.03525,Low,94.5
20.469,6.3993,18.1192,0.03796,Low,94.5
26.9561,6.4666,6.9976,0.04494,Low,115.50000000000001
29.3488,7.6828,13.4506,0.03588,Low,94.5
29.2577,5.7716,13.4165,0.02088,Low,94.5
19.4382,6.0171,5.0868,0.01717,Low,72.0
21.4189,6.7153,8.9674,0.01676,Low,94.5
30.4181,8.3249,9.9547,0.03947,Low,94.5
19.2613,5.845,13.221,0.02666,Low,94.5
30.2361,6.848,16.4843,0.02654,Low,94.5
29.7668,8.6987,6.2533,0.0259,Low,94.5
18.803,5.6591,17.3289,0.03028,Low,94.5
24.5453,5.8148,19.2533,0.02091,Low,115.50000000000001
22.1056,6.2476,12.3481,0.0358,Low,94.5
23.2609,7.0706,9.1834,0.03799,Low,94.5
25.4325,7.1653,17.1057,0.03772,Low,115.50000000000001
29.1074,6.2699,14.513,0.03307,Low,94.5
27.79,6.0006,19.6618,0.02762,Low,115.50000000000001
20.8925,8.2522,18.8581,0.0229,Low,94.5
24.5154,8.9336,14.0018,0.02488,Low,115.50000000000001
24.6419,8.3483,9.9685,0.03639,Low,115.50000000000001
29.3685,5.56,19.2303,0.02822,Low,94.5
21.8103,7.6432,17.187,0.03271,Low,94.5
25.9525,8.8275,16.0116,0.02099,Low,115.50000000000001
23.3216,6.417,12.4978,0.03941,Low,94.5
20.5687,8.4078,6.6401,0.04289,Low,94.5
30.0346,8.732,11.0545,0.03443,Low,94.5
24.0809,6.5258,18.1514,0.0242,Low,115.50000000000001
24.8707,8.321,19.5702,0.02449,Low,115.50000000000001
18.0454,8.4077,17.7707,0.04002,Low,94.5
24.277,8.8058,15.3008,0.01788,Low,115.50000000000001
18.3959,8.9215,7.0752,0.02888,Low,94.5
29.8547,7.2589,19.3973,0.01959,Low,94.5
22.425,7.0083,10.8441,0.01953,Low,94.5
22.9601,7.7506,7.3422,0.03633,Low,94.5
21.4709,5.7653,18.234,0.02526,Low,94.5
30.9696,7.7215,15.5931,0.02381,Low,94.5
22.5337,8.2248,10.0926,0.044,Low,94.5
27.561,6.2776,6.6215,0.02889,Low,115.50000000000001
19.1323,7.9128,17.7846,0.03824,Low,94.5
26.078,6.9885,11.5149,0.01901,Low,115.50000000000001
30.9849,7.9981,17.7024,0.04451,Low,94.5
27.8734,8.5065,11.0139,0.03348,Low,115.50000000000001
27.5436,6.8608,9.8543,0.02886,Low,115.50000000000001
18.4806,6.8312,6.6076,0.0409,Low,94.5
24.543,7.8858,8.4982,0.04152,Low,115.50000000000001
20.8647,7.6043,10.8987,0.03596,Low,94.5
26.3173,6.8086,7.1399,0.038,Low,115.50000000000001
20.8371,6.2922,13.838,0.02142,Low,94.5
29.5987,8.6725,6.4147,0.02284,Low,94.5
20.7589,8.0073,18.6199,0.03212,Low,94.5
20.1963,7.7772,9.3218,0.01639,Low,94.5
23.3197,7.7777,8.2637,0.02539,Low,94.5
19.2811,8.2595,15.587,0.02201,Low,94.5
19.5002,8.4675,6.1989,0.01682,Low,94.5
30.9694,8.6126,9.745,0.02152,Low,94.5
28.7619,7.2269,15.3968,0.02012,Low,94.5
18.0948,7.0714,6.267,0.02628,Low,94.5
30.628,8.5706,16.9737,0.01859,Low,94.5
27.7894,6.6624,16.4521,0.0283,Low,115.50000000000001
25.6262,6.6074,8.0831,0.04041,Low,115.50000000000001
27.3403,8.3435,15.0483,0.03592,Low,115.50000000000001
19.0219,5.674,14.3219,0.02271,Low,94.5
30.1398,8.3482,11.4341,0.03848,Low,94.5
28.8284,6.5581,16.3804,0.04367,Low,94.5
27.8726,8.1999,9.6317,0.04068,Low,115.50000000000001
30.5062,7.1114,7.4786,0.02383,Low,94.5
27.4,6.3746,13.3047,0.0382,Low,115.50000000000001
28.8221,8.5282,12.142,0.02415,Low,94.5
21.0794,6.5198,8.5518,0.01998,Low,94.5
28.0657,7.9235,12.6524,0.01777,Low,94.5
28.3443,8.8396,15.6287,0.027,Low,94.5
30.4274,6.7133,18.9672,0.03428,Low,94.5
29.9721,8.5525,8.187,0.02111,Low,94.5
20.0417,6.6813,19.4751,0.03298,Low,94.5
28.3551,5.8333,6.2333,0.0447,Low,94.5
19.4703,7.2039,11.4124,0.0271,Low,94.5
25.0283,5.7236,8.0562,0.04406,Low,115.50000000000001
25.5078,5.6135,7.2504,0.02741,Low,115.50000000000001
19.6826,8.3967,11.8308,0.02637,Low,94.5
18.8511,7.4271,10.5451,0.02677,Low,94.5
18.7251,8.1674,13.7045,0.04272,Low,94.5
29.1054,5.5343,8.9239,0.02593,Low,94.5
29.4463,8.2674,17.1434,0.03374,Low,94.5
25.8293,7.1189,11.3615,0.02129,Low,115.50000000000001
27.2222,5.5427,9.7174,0.04104,Low,115.50000000000001
27.7738,8.2412,15.0215,0.03771,Low,115.50000000000001
30.426,8.7665,15.593,0.04271,Low,94.5
25.9176,6.1071,13.9756,0.02999,Low,115.50000000000001
18.7775,5.9862,14.3452,0.03977,Low,94.5
21.7434,8.6809,19.7595,0.0434,Low,94.5
28.1535,6.8918,17.0116,0.02837,Low,94.5
19.1548,5.6853,13.7452,0.04486,Low,94.5
24.8775,7.0653,11.252,0.03951,Low,115.50000000000001
24.9069,6.9231,19.2545,0.04164,Low,115.50000000000001
24.2455,8.6276,18.2427,0.03644,Low,115.50000000000001
23.7368,6.74,11.3589,0.02696,Low,94.5
26.2786,5.6815,15.187,0.02905,Low,115.50000000000001
24.3045,6.171,13.2307,0.02781,Low,115.50000000000001
29.7493,6.185,15.6503,0.02588,Low,94.5
24.3155,8.5257,6.4447,0.01539,Low,115.50000000000001
27.1609,7.4736,11.1273,0.01905,Low,115.50000000000001
23.0395,7.381,6.6119,0.04383,Low,94.5
28.6368,6.6718,5.6639,0.03952,Low,94.5
22.3528,7.4318,5.2521,0.03338,Low,72.0
25.9657,6.4068,19.8942,0.02141,Low,115.50000000000001
25.9355,8.573,12.3053,0.04186,Low,115.50000000000001
28.0995,7.9985,19.4655,0.03171,Low,94.5
27.2303,7.6997,7.9414,0.03859,Low,115.50000000000001
28.7254,7.5992,7.1504,0.04469,Low,94.5
27.9152,6.1932,15.0966,0.0193,Low,115.50000000000001
26.9409,6.01,6.7856,0.03383,Low,115.50000000000001
22.5654,7.0604,14.1224,0.01533,Low,94.5
22.8144,8.2755,18.4502,0.0378,Low,94.5
22.1981,6.4393,8.853,0.03513,Low,94.5
22.6059,8.2016,14.378,0.04452,Low,94.5
26.5469,6.0586,18.8503,0.01579,Low,115.50000000000001
29.1105,8.6483,15.2854,0.02675,Low,94.5
19.2119,7.8745,5.8156,0.03112,Low,94.5
28.2441,6.4295,14.8699,0.03704,Low,94.5
23.3733,7.571,10.4566,0.02145,Low,94.5
26.4206,7.6441,10.8127,0.03135,Low,115.50000000000001
23.751,6.5141,13.4897,0.02932,Low,94.5
30.9919,6.0388,14.8449,0.03665,Low,94.5
27.7183,7.5737,6.5016,0.01977,Low,115.50000000000001
30.4541,8.7288,9.6735,0.04376,Low,94.5
28.1745,7.5673,7.6952,0.02973,Low,94.5
30.153,8.9566,9.6866,0.02893,Low,94.5
26.7325,8.5548,10.9782,0.0393,Low,115.50000000000001
22.0381,6.5303,15.1243,0.02052,Low,94.5
22.8612,6.7705,17.4415,0.01734,Low,94.5
25.7282,6.8734,7.5136,0.03319,Low,115.50000000000001
20.1617,6.1162,12.4084,0.01841,Low,94.5
29.2047,6.7301,18.0385,0.0207,Low,94.5
26.2802,5.9704,8.6572,0.02571,Low,115.50000000000001
26.6958,5.9635,6.3836,0.04125,Low,115.50000000000001
25.8722,8.9789,6.1645,0.03961,Low,115.50000000000001
20.8469,7.2051,11.165,0.02982,Low,94.5
18.7671,5.5539,7.9712,0.04085,Low,94.5
25.4639,7.136,12.7621,0.0198,Low,115.50000000000001
30.1324,6.702,9.0648,0.01516,Low,94.5
22.6255,6.9101,16.2132,0.04473,Low,94.5
24.4106,8.9471,8.1122,0.02792,Low,115.50000000000001
19.8435,6.7427,13.7909,0.03879,Low,94.5
18.6771,7.7676,14.0874,0.02737,Low,94.5
21.4594,6.6819,10.6975,0.03283,Low,94.5
21.4242,8.1833,9.8158,0.0303,Low,94.5
27.4144,8.6043,18.5446,0.02662,Low,115.50000000000001
28.4524,5.8356,8.7009,0.01656,Low,94.5
24.903,8.93,17.6355,0.01552,Low,115.50000000000001
21.4645,7.9449,13.3872,0.03109,Low,94.5
24.505,7.7509,6.2538,0.02411,Low,115.50000000000001
24.5776,6.3561,18.1693,0.0166,Low,115.50000000000001
21.5112,6.3843,12.6896,0.02018,Low,94.5
25.7198,6.102,19.1602,0.01872,Low,115.50000000000001
28.6416,8.4759,12.4847,0.02265,Low,94.5
29.1963,8.1622,11.1262,0.03201,Low,94.5
25.9279,8.0831,9.8949,0.03826,Low,115.50000000000001
19.3081,6.4368,7.2653,0.01738,Low,94.5
27.3113,5.5131,7.7374,0.02221,Low,115.50000000000001
26.3944,8.1327,10.9696,0.02364,Low,115.50000000000001
24.5668,8.1962,10.7562,0.02846,Low,115.50000000000001
26.27,7.1663,10.4281,0.03192,Low,115.50000000000001
19.8703,8.0116,14.1588,0.03193,Low,94.5
18.4134,6.6142,16.1881,0.02532,Low,94.5
20.4532,7.3233,18.5767,0.02484,Low,94.5
27.7472,8.7607,10.1751,0.04105,Low,115.50000000000001
21.2255,8.681,13.8341,0.0157,Low,94.5
28.5682,8.6846,13.5081,0.01568,Low,94.5
28.5289,6.6827,8.2449,0.02641,Low,94.5
19.0465,6.8193,12.8174,0.02507,Low,94.5
29.104,7.6349,14.0027,0.04306,Low,94.5
25.0481,7.7647,10.9245,0.03674,Low,115.50000000000001
30.7303,7.3766,16.6188,0.03332,Low,94.5
20.3198,7.0803,8.2961,0.01699,Low,94.5
23.9003,5.8171,12.7251,0.01907,Low,94.5
28.9832,7.5234,19.5284,0.03898,Low,94.5
20.946,6.9539,9.6791,0.0236,Low,94.5
28.8321,8.6998,18.0058,0.02185,Low,94.5
22.4398,8.0317,15.8471,0.04422,Low,94.5
22.5669,6.1346,15.0656,0.03821,Low,94.5
27.4606,6.3683,6.3957,0.03728,Low,115.50000000000001
26.1523,7.3526,10.4729,0.01744,Low,115.50000000000001
26.4649,7.7267,12.3268,0.0446,Low,115.50000000000001
21.6673,7.0667,18.0555,0.0215,Low,94.5
27.6033,8.2632,6.0623,0.04285,Low,115.50000000000001
28.0677,7.0883,18.6568,0.03666,Low,94.5
25.1868,7.211,6.398,0.02116,Low,115.50000000000001
20.7663,8.829,11.9291,0.02244,Low,94.5
30.4388,8.6199,15.6884,0.03485,Low,94.5
29.0948,6.1582,16.4342,0.03757,Low,94.5
22.3582,6.9548,19.3948,0.04172,Low,94.5
22.6094,8.6268,5.8981,0.02014,Low,94.5
23.1201,8.5158,18.1697,0.02691,Low,94.5
23.7957,7.6474,11.7631,0.01597,Low,94.5
24.3013,8.9382,15.9528,0.02887,Low,115.50000000000001
26.4127,6.5013,14.9608,0.02702,Low,115.50000000000001
26.3529,6.3197,10.7384,0.02089,Low,115.50000000000001
22.6027,7.4276,7.8271,0.03686,Low,94.5
22.0764,8.8257,10.9139,0.01765,Low,94.5
23.2558,7.3181,11.9286,0.02745,Low,94.5
27.7263,5.8709,15.4214,0.02143,Low,115.50000000000001
28.3681,7.5191,14.1408,0.02229,Low,94.5
25.712,6.2551,14.2155,0.03041,Low,115.50000000000001
18.165,8.13,19.5503,0.02652,Low,94.5
22.5152,7.9735,8.93,0.0326,Low,94.5
23.6543,7.5904,11.8743,0.03466,Low,94.5
18.9126,5.9304,9.6015,0.03593,Low,94.5
22.4568,8.3759,14.1865,0.04491,Low,94.5
18.9628,6.1874,7.3046,0.03787,Low,94.5
30.7381,7.1502,16.0646,0.02613,Low,94.5
19.2407,8.3288,5.8277,0.04448,Low,94.5
18.9164,8.2974,16.3982,0.02689,Low,94.5
18.4061,8.8999,19.2063,0.03767,Low,94.5
18.8046,6.5656,12.9204,0.02773,Low,94.5
26.9052,7.4358,19.2953,0.03168,Low,115.50000000000001
25.5371,6.2854,6.7966,0.02168,Low,115.50000000000001
28.7,8.5996,7.9249,0.02113,Low,94.5
25.9012,6.7005,14.0024,0.03207,Low,115.50000000000001
18.4668,8.7079,12.4535,0.02625,Low,94.5
21.6675,8.8556,16.765,0.02783,Low,94.5
26.3946,7.9504,5.4751,0.04108,Low,88.00000000000001
23.1821,5.8327,11.6782,0.04369,Low,94.5
22.6634,8.141,13.3866,0.02569,Low,94.5
25.0327,5.8269,10.488,0.03531,Low,115.50000000000001
20.6037,5.8617,16.7017,0.04191,Low,94.5
30.1238,5.5239,11.5816,0.02137,Low,94.5
20.8466,6.5527,10.6139,0.02038,Low,94.5
28.9344,6.8171,8.3392,0.03484,Low,94.5
18.5966,7.6349,5.3228,0.0449,Low,72.0
25.6158,6.4096,18.0527,0.02527,Low,115.50000000000001
20.1364,7.3829,5.4924,0.03598,Low,72.0
22.5854,6.2133,7.3458,0.03498,Low,94.5
22.189,5.7966,15.579,0.04308,Low,94.5
23.7414,8.4248,17.3912,0.0437,Low,94.5
29.6137,7.0801,13.9123,0.04381,Low,94.5
25.9771,8.0637,16.5544,0.02428,Low,115.50000000000001
24.7341,7.1195,12.0357,0.01779,Low,115.50000000000001
24.4155,6.0541,18.3668,0.01929,Low,115.50000000000001
30.6308,8.3943,5.2502,0.03402,Low,72.0
28.8579,6.9049,19.3297,0.0287,Low,94.5
23.3254,8.3573,11.941,0.03104,Low,94.5
20.2222,7.584,15.6049,0.02918,Low,94.5
18.1386,7.0521,15.0313,0.03259,Low,94.5
18.4311,5.9862,11.084,0.045,Low,94.5
29.683,8.2048,18.2713,0.01952,Low,94.5
25.6212,8.9637,8.0688,0.03179,Low,115.50000000000001
23.5719,7.5121,15.2011,0.03118,Low,94.5
27.0194,6.4374,16.9795,0.04155,Low,115.50000000000001
30.0468,8.1033,15.2896,0.03754,Low,94.5
23.7972,6.8554,7.6696,0.02177,Low,94.5
27.6724,6.0381,9.1971,0.0411,Low,115.50000000000001
20.8276,7.7242,11.0411,0.03814,Low,94.5
20.0358,7.9135,18.4174,0.0233,Low,94.5
28.6984,7.7593,15.4544,0.03308,Low,94.5
19.0269,7.3818,11.1576,0.04387,Low,94.5
28.7565,7.1813,7.2543,0.03528,Low,94.5
25.9413,7.5008,13.2164,0.03432,Low,115.50000000000001
20.6335,7.4246,8.5047,0.04404,Low,94.5
28.3461,8.9245,14.7557,0.02055,Low,94.5
26.1882,8.1544,19.5069,0.02065,Low,115.50000000000001
19.0409,5.9881,11.9722,0.01899,Low,94.5
26.0947,6.7181,6.5303,0.02809,Low,115.50000000000001
18.8225,8.3512,18.7767,0.03209,Low,94.5
22.1477,7.2638,17.5984,0.04088,Low,94.5
25.7865,8.3039,15.6998,0.02697,Low,115.50000000000001
29.1553,6.1157,7.8481,0.04497,Low,94.5
25.4892,7.767,12.1579,0.02335,Low,115.50000000000001
30.7015,6.852,14.1951,0.03691,Low,94.5
29.0906,6.7819,9.9487,0.04109,Low,94.5
27.7782,6.1893,12.1548,0.03975,Low,115.50000000000001
19.1785,8.5707,12.0522,0.03291,Low,94.5
21.1117,5.6719,15.768,0.03726,Low,94.5
27.3564,6.6532,13.1342,0.04177,Low,115.50000000000001
29.0695,7.1138,10.0013,0.03907,Low,94.5
20.2611,5.5754,8.326,0.03035,Low,94.5
28.5277,5.9199,10.658,0.03685,Low,94.5
21.2046,6.4143,11.6532,0.03341,Low,94.5
29.0799,8.4266,10.3332,0.03912,Low,94.5
21.7218,5.9734,16.2209,0.03545,Low,94.5
18.4762,8.9785,7.8587,0.0404,Low,94.5
19.7847,6.2143,13.3037,0.0375,Low,94.5
25.4702,5.9455,18.6276,0.02579,Low,115.50000000000001
20.2205,7.3563,18.7485,0.04413,Low,94.5
29.8452,8.7031,12.4721,0.04158,Low,94.5
23.534,5.6353,6.657,0.01641,Low,94.5
26.265,6.0086,5.9906,0.02565,Low,115.50000000000001
18.6641,5.6159,17.5854,0.03744,Low,94.5
19.0521,8.4851,13.4656,0.04239,Low,94.5
30.1404,6.7012,18.3087,0.01865,Low,94.5
21.0259,8.0666,13.315,0.04247,Low,94.5
28.1302,7.6325,12.1709,0.03261,Low,94.5
27.5419,8.8035,18.4657,0.04405,Low,115.50000000000001
21.3995,5.6174,10.4188,0.03474,Low,94.5
24.1373,6.6384,18.499,0.0316,Low,115.50000000000001
26.3024,8.5144,19.743,0.03831,Low,115.50000000000001
25.8671,5.8482,5.9222,0.03001,Low,115.50000000000001
20.4767,5.6924,19.3142,0.03091,Low,94.5
27.5001,6.3925,7.3956,0.01691,Low,115.50000000000001
29.2967,8.0999,10.3197,0.01531,Low,94.5
26.2816,8.1484,9.7663,0.03933,Low,115.50000000000001
25.8483,5.5468,18.7329,0.03749,Low,115.50000000000001
24.8599,6.0695,9.2791,0.02092,Low,115.50000000000001
22.9685,7.0607,13.9296,0.034,Low,94.5
18.0969,6.5514,10.3507,0.03768,Low,94.5
23.8326,6.8087,8.8055,0.01997,Low,94.5
29.5215,8.3946,18.3594,0.04324,Low,94.5
18.0025,6.3576,12.3923,0.02123,Low,94.5
27.165,8.847,14.4822,0.03845,Low,115.50000000000001
20.9467,5.7608,13.473,0.02508,Low,94.5
29.7136,8.8275,13.2855,0.02646,Low,94.5
27.7045,7.1139,13.1144,0.03812,Low,115.50000000000001
22.2331,8.2615,13.9141,0.03558,Low,94.5
27.105,8.5011,18.6035,0.04056,Low,115.50000000000001
25.7262,5.797,11.3624,0.03643,Low,115.50000000000001
22.319,7.0468,12.0565,0.01826,Low,94.5
25.1922,7.425,10.8972,0.03465,Low,115.50000000000001
24.5144,5.722,7.7441,0.04137,Low,115.50000000000001
23.9325,7.6853,8.8731,0.01791,Low,94.5
21.7774,8.6542,12.6792,0.03021,Low,94.5
19.9619,5.6412,8.1579,0.03167,Low,94.5
27.5958,6.3832,13.5914,0.01951,Low,115.50000000000001
29.6864,7.0948,14.1302,0.03441,Low,94.5
22.0335,8.146,11.9795,0.01839,Low,94.5
30.5827,6.3691,8.6564,0.02139,Low,94.5
29.4714,5.5374,5.1422,0.03793,Low,72.0
19.5046,7.6801,7.4724,0.02687,Low,94.5
27.0984,6.1019,9.098,0.03872,Low,115.50000000000001
25.489,7.5499,10.5436,0.03385,Low,115.50000000000001
27.3505,6.0234,9.7709,0.03606,Low,115.50000000000001
20.2243,6.9093,17.8604,0.03549,Low,94.5
30.1912,5.5257,10.068,0.03373,Low,94.5
19.3239,6.2919,16.0777,0.04082,Low,94.5
29.0413,6.2514,11.3681,0.03068,Low,94.5
24.2093,7.045,14.8165,0.01636,Low,115.50000000000001
18.6225,7.5067,8.1367,0.03217,Low,94.5
20.5567,7.2681,19.8647,0.04493,Low,94.5
22.2065,6.4476,17.2595,0.03444,Low,94.5
24.5299,6.9381,17.9245,0.02108,Low,115.50000000000001
24.4281,7.0283,9.2596,0.01507,Low,115.50000000000001
27.3372,8.3333,15.7268,0.02413,Low,115.50000000000001
29.0639,7.7595,7.5869,0.03401,Low,94.5
21.4995,5.532,13.4852,0.02868,Low,94.5
23.9142,8.3451,14.8957,0.03608,Low,94.5
18.4294,6.8535,13.1542,0.02328,Low,94.5
24.8892,5.5023,9.8245,0.0428,Low,115.50000000000001
21.4569,8.0156,13.9926,0.01595,Low,94.5
30.4163,6.7495,7.7912,0.01735,Low,94.5
22.4658,6.318,19.4384,0.04033,Low,94.5
21.9823,7.3778,11.5701,0.02911,Low,94.5
24.4654,5.6925,10.3778,0.02549,Low,115.50000000000001
22.6578,8.5461,17.3299,0.04224,Low,94.5
30.4881,7.3834,18.696,0.03783,Low,94.5
30.7513,6.4876,6.1079,0.01897,Low,94.5
19.8155,6.3644,16.019,0.04403,Low,94.5
30.8096,5.5316,19.7586,0.02181,Low,94.5
29.9465,7.634,10.5316,0.03718,Low,94.5
24.9765,8.372,8.9031,0.04394,Low,115.50000000000001
29.3253,5.7727,14.9838,0.0419,Low,94.5
25.3456,7.2747,11.7691,0.02956,Low,115.50000000000001
19.7086,8.1659,11.6432,0.02758,Low,94.5
26.4806,7.3549,10.4357,0.01908,Low,115.50000000000001
25.1675,6.2872,6.4681,0.04205,Low,115.50000000000001
30.1838,6.3689,10.4086,0.02815,Low,94.5
29.3425,8.8654,9.4304,0.0296,Low,94.5
18.3306,7.6297,12.8581,0.02969,Low,94.5
24.6564,8.98,12.9352,0.04132,Low,115.50000000000001
24.281,7.8675,7.9607,0.03839,Low,115.50000000000001
27.4063,8.4582,15.1225,0.01963,Low,115.50000000000001
19.4758,7.573,5.7199,0.01924,Low,94.5
27.2353,7.017,12.7003,0.02175,Low,115.50000000000001
26.4523,6.8431,7.6324,0.03557,Low,115.50000000000001
25.404,5.5315,14.1564,0.03242,Low,115.50000000000001
23.7626,8.1722,13.9638,0.0186,Low,94.5
20.6548,7.3026,19.1585,0.02472,Low,94.5
21.7468,6.7744,15.9299,0.03894,Low,94.5
22.9999,6.7077,11.7019,0.03467,Low,94.5
19.6335,6.0113,8.9104,0.04163,Low,94.5
20.2543,7.5298,5.9293,0.0311,Low,94.5
24.5944,8.2218,15.745,0.01585,Low,115.50000000000001
27.3823,7.4472,13.5967,0.03073,Low,115.50000000000001
22.851,7.1744,18.4803,0.01902,Low,94.5
27.7509,5.5445,9.0685,0.01576,Low,115.50000000000001
21.2841,7.7556,10.9068,0.02454,Low,94.5
24.2391,6.3266,12.287,0.03865,Low,115.50000000000001
21.1123,7.5026,15.6956,0.01589,Low,94.5
29.3007,7.5626,16.5281,0.03163,Low,94.5
25.1866,5.7011,19.449,0.03081,Low,115.50000000000001
22.0338,7.9184,6.0059,0.01858,Low,94.5
22.7733,6.9612,5.5518,0.01796,Low,94.5
19.5731,5.655,17.4335,0.02132,Low,94.5
19.555,7.0528,13.7163,0.04054,Low,94.5
20.3881,8.218,5.3726,0.0237,Low,72.0
19.4794,6.0159,15.5152,0.03423,Low,94.5
18.9515,7.458,19.4325,0.0407,Low,94.5
22.9813,6.5827,5.6643,0.02325,Low,94.5
30.3772,5.5258,15.1047,0.0212,Low,94.5
19.3841,5.9844,5.076,0.02874,Low,72.0
22.3387,6.072,16.7401,0.03617,Low,94.5
26.6879,6.761,15.8986,0.02438,Low,115.50000000000001
21.7716,8.9411,19.0366,0.02728,Low,94.5
23.5106,6.3604,6.8294,0.02224,Low,94.5
18.1484,6.9832,7.1506,0.01685,Low,94.5
24.8303,5.7903,13.6463,0.02626,Low,115.50000000000001
23.5037,6.5001,5.9977,0.04008,Low,94.5
24.6049,7.3296,7.454,0.03956,Low,115.50000000000001
24.8142,7.237,17.7395,0.03532,Low,115.50000000000001
25.7465,5.5233,12.1747,0.0234,Low,115.50000000000001
26.6778,6.8787,15.9939,0.03569,Low,115.50000000000001
28.391,6.7483,6.4281,0.02683,Low,94.5
28.3875,7.6418,11.481,0.03976,Low,94.5
18.096,6.895,5.7506,0.03149,Low,94.5
27.4453,8.1003,19.2401,0.03706,Low,115.50000000000001
23.4838,8.4997,16.0593,0.0192,Low,94.5
30.1726,7.9788,10.4723,0.03788,Low,94.5
27.7166,8.7586,14.4073,0.0371,Low,115.50000000000001
20.3077,6.6203,15.0069,0.02921,Low,94.5
22.0229,5.5173,19.3741,0.03266,Low,94.5
20.3209,5.704,13.6777,0.03876,Low,94.5
20.429,6.3551,19.1371,0.03659,Low,94.5
29.3343,7.5567,11.4323,0.03202,Low,94.5
25.6288,5.6414,7.722,0.01933,Low,115.50000000000001
